gene	RK10.3	RK11.3	RK12.2	RK12.3	RK7.1	RK7.2	RK8.1	RK8.2	RK2.1	RK2.2	RK3.1	RK3.2	RK4.1	RK4.2	RK6.1	RK6.2
ENSRNOG00000008243	1.15	2.16	1.35	1.56	1.01	1.79	1.55	1.93	0.69	1.58	0.62	0.43	1.51	0.98	1.2	0.94
ENSRNOG00000008244	1.03	0.95	0.84	0.93	1.76	1.42	1.24	2.06	1.08	1.37	1.17	0.96	2.18	2.07	1.94	2.01
ENSRNOG00000008245	0.88	0.9	0.59	0.67	5.95	3.6	9.47	7.85	4.21	3.09	2.15	4.13	3.27	2.27	3.51	4.16
ENSRNOG00000008246	17.2	10.69	13.02	11.81	42.19	41.74	62.32	48.52	16.6	26.65	19.9	22.97	36.87	53.23	45.14	46.13
ENSRNOG00000008247	8.7	5.92	5.81	10	18.5	21.48	24.63	18.22	8.8	12	6.84	6.64	20.66	19.12	15.46	17.26
ENSRNOG00000008249	7.97	7.69	8.17	14.33	12.22	10.37	9.83	14.08	7.24	15.43	3.95	6.72	8.83	15.22	11.9	10.96
ENSRNOG00000008252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008256	43.14	41.12	39.75	47.75	50.73	44.16	40.04	48.12	44.39	43.4	44.9	37.47	48.18	43.89	56.53	59.88
ENSRNOG00000008257	1.94	1.44	1.7	1.99	4.34	3.42	8.59	2.99	2.25	1.5	2.79	1.21	2.23	4.44	1.99	2.26
ENSRNOG00000008258	8.07	8.12	12.95	8.54	19.56	14.22	9.2	16.18	12.28	10.74	6.92	8.69	15.14	20.67	14.91	14.91
ENSRNOG00000008264	0.07	0.12	0	0.12	0.14	0	0.33	0.33	0.26	0.25	0	0.07	0.07	0.13	0	0.14
ENSRNOG00000008270	0.46	0.46	0.46	1.53	2.04	1.6	1.22	1.28	0.72	1.25	0.48	1.09	1.28	1.8	2.46	1.36
ENSRNOG00000008271	32.06	33.91	34.2	39.76	40.41	38.4	33.45	41.4	33.93	41.75	29.93	28.64	38.5	39.98	40.46	42.75
ENSRNOG00000008274	18.72	12.89	13.22	15.88	18.8	19.65	14.22	17.54	19.97	19.74	15.59	15.61	18.85	20.23	18.9	16.75
ENSRNOG00000008277	70.22	69.1	59.96	71.97	66.41	65.2	84.82	79.54	68.39	64.43	58.09	67.51	84.71	77.78	75.35	77.63
ENSRNOG00000008278	3.78	3.62	4.5	5.03	8.19	7.07	6.39	8.42	6.04	5.1	5.49	4.89	7.84	8.5	6.2	7.06
ENSRNOG00000008279	20.25	19.81	20.33	19.75	21.08	21.18	22.76	19.49	22.33	20.72	18.39	18.99	21.74	17.06	25.3	24.28
ENSRNOG00000008282	0.27	0.73	0.52	0.76	0.82	0.88	1.31	0.54	1.05	0.26	0	0	0.56	1.36	0.82	0.38
ENSRNOG00000008283	18.26	14.41	14.33	14.02	35.07	36.67	55.5	47.41	20.84	32.56	21.06	30.01	34.22	49.77	38.91	41.87
ENSRNOG00000008287	7.2	5.7	4.5	6.04	10.76	11.53	10.64	9.3	8.34	8.37	8	5.01	6.81	14.15	10.21	11.41
ENSRNOG00000008288	29.28	30.4	32.31	32.17	45.87	37.17	51.94	38.87	33.01	33.15	39.05	30.95	36.31	39.97	34.74	36.73
ENSRNOG00000008289	814.36	675.39	700.45	704.77	859.77	854.67	663.92	843.31	730.64	861.16	670.11	735.98	855.14	779.61	846.15	924.04
ENSRNOG00000008291	1.72	3.69	3.36	2.26	3.67	3.08	3.33	3.98	2.12	4.14	3.95	3.76	3.28	4.51	4.11	4.26
ENSRNOG00000008292	17	16.54	17.2	21.72	31.23	31.47	34.48	32.18	20.25	24.29	16.74	18.1	35.89	39.35	34.7	37.65
ENSRNOG00000008296	36.29	30.79	32.07	31.12	37.8	35.71	41.48	39.93	31.21	34.9	37.91	36.19	31.63	35.09	35.54	38.91
ENSRNOG00000008297	18.38	20.34	15.17	18.87	26.14	28.7	25.43	28.2	24.78	25.95	19.64	23.29	28.14	28.41	22.2	22
ENSRNOG00000008298	9.54	7.69	7.79	7.75	12.56	13.44	14.66	13.42	8.77	12.62	9.31	9.08	12.18	16.96	13.92	13.33
ENSRNOG00000008299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008300	0.95	0.53	0.42	0.61	1.45	1.32	3.5	2.7	1.58	0.97	1.92	1.15	2.28	2.44	1.07	2.35
ENSRNOG00000008301	220.25	161.31	162.64	165.63	525.96	509.17	673.66	508.85	226.51	262.42	260.67	282.5	500.26	634.17	492.44	546.42
ENSRNOG00000008305	19.21	18.27	20.68	23.15	22.57	19.43	12.31	17.13	22.3	29.29	20.04	21.74	19.06	20.45	20.34	20.51
ENSRNOG00000008307	5.28	6.07	7.04	6.63	10.25	8	6.4	10.14	5.56	7.79	5.54	5.58	7.66	6.62	5.6	9.46
ENSRNOG00000008309	35.62	38.73	33.09	35.23	42.87	40.59	42.89	44.8	26.38	35.38	36.82	41.93	29.73	43.31	46.53	35.54
ENSRNOG00000008310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008312	20.73	6.71	9.18	10.82	32.11	22.7	24.3	22.18	14.35	17.83	13.05	13.25	32.14	20.31	24.02	12.06
ENSRNOG00000008313	10.78	12	9.17	9.24	10.5	8.75	11.47	7.54	11.67	13.64	12.25	13.03	10.87	12.51	11.45	10.33
ENSRNOG00000008314	2.95	2.76	3.22	5.45	7.21	6.39	3.34	5.81	4.67	3.67	2.11	2.11	7.48	6.39	6.74	6.7
ENSRNOG00000008316	9.12	8.85	9.19	11.05	12.86	13.37	12.61	12.78	9.95	10.18	9.62	7.97	12.15	13.76	11.19	10.97
ENSRNOG00000008319	6.39	3.57	4.23	5.97	7.87	6.83	7.39	7.55	4.54	6.69	5.77	6.69	7.67	8.33	6.87	6.67
ENSRNOG00000008320	83.52	83.66	91.9	91.46	83.48	74.02	51.7	66.97	89.09	98.57	75.82	78.88	85.17	79.3	82.54	77.57
ENSRNOG00000008323	0.58	0.12	0.14	0.14	1.48	1.05	1.73	1.12	1.1	1.12	1.22	0.81	1.12	1.57	2.21	2.1
ENSRNOG00000008329	316.4	272	296.88	293.32	292.69	283.14	224.9	274.68	267.09	282.92	264.19	289.45	245.63	249.14	291.43	278.39
ENSRNOG00000008331	9.97	8.29	12.53	15.38	17.88	16.03	7.39	15.7	11.71	17.74	9.24	8.57	13.59	16.59	17.36	15.48
ENSRNOG00000008332	9.51	7.22	11.49	10.05	13.3	13.94	15.61	13.92	10.1	11.87	9.56	9.36	11.52	11.88	11.84	11.57
ENSRNOG00000008334	7.99	4.31	7.37	4.96	6.38	8.22	3.84	5.09	5.57	6.84	4.64	6.22	8.34	5.52	8.52	8.23
ENSRNOG00000008336	2.51	3.23	2.14	2.97	3.84	2.39	2.4	1.83	4.98	2.37	1.42	1.86	2.65	1.95	2.97	2.99
ENSRNOG00000008337	0	0.08	0.08	0.63	0.18	0	0.08	0	0.08	0	0	0	0	0	0.09	0.12
ENSRNOG00000008338	26.4	26.54	27.39	31.31	43.17	36.25	30.59	38.46	33.95	36.42	32.93	31.79	35.05	33.9	35.81	35.49
ENSRNOG00000008340	22.05	25.86	15.76	14.55	23.8	19	29.73	28.29	18.27	21.03	19.36	22.38	37.25	22.91	26.74	32.8
ENSRNOG00000008345	19.51	17.93	17.77	21.37	17.25	14.87	12.26	15.92	24.89	26.86	22.19	21.78	15.29	17.85	20.81	19.13
ENSRNOG00000008346	13.04	12.49	14.61	17.62	25.82	29.28	26.67	35.33	15.65	22.05	14.68	14.82	27.34	40.71	23.58	31.35
ENSRNOG00000008351	1.96	0.97	1.09	0.84	2.13	1.75	3.2	3.1	1.93	2.32	1.72	1.78	1.58	3.14	2.05	1.76
ENSRNOG00000008353	1.28	3.52	1.88	3.72	1.08	0.48	0.28	0.45	2.87	0.93	0.57	0.89	0.62	0.25	0.43	0.71
ENSRNOG00000008354	6.35	4.91	8.85	10.42	10.75	10.03	4.28	9.68	8.03	9.85	4.91	6.41	10.5	8.84	11.92	9.24
ENSRNOG00000008356	2.44	2.01	2.14	3.08	4.14	3.58	1.92	3.3	2.12	2.6	1.71	1.73	3.17	2.93	3.85	4.14
ENSRNOG00000008360	0	0.39	0	0	0	0	0	2.17	0.77	0	0.41	0.45	0	0.81	0.43	0
ENSRNOG00000008362	4.56	3.76	3.61	4.21	4.31	4.92	4.57	5.89	3.99	3.9	3.48	3.93	5.01	6.46	4.04	3.92
ENSRNOG00000008363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008364	487.39	487.04	476.4	559.81	379.78	297.89	156.45	275.98	562.81	525.41	422.1	380.27	385.79	309.41	401.22	379.1
ENSRNOG00000008365	25.52	16.37	16.43	17.6	27.45	18.57	27.99	23.25	20.71	23.52	23.95	21.63	17.64	23.33	25.05	24.08
ENSRNOG00000008367	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0.11	0	0.09
ENSRNOG00000008368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008369	7.24	4.47	5.08	5.9	14.05	13.98	10.5	14.99	11.45	8.29	8.58	10.88	14.19	18.15	13.12	11.4
ENSRNOG00000008372	32.91	25.54	34.79	31.43	41.39	47.44	26.04	45.29	30.98	41.98	26.2	32.58	43.63	42.38	37.22	39.54
ENSRNOG00000008373	2.08	0.81	1.23	0.74	1.34	1.16	1.74	0.99	0.49	0.28	0.26	0.78	1.06	1.9	0.93	1.84
ENSRNOG00000008374	175.94	174.21	170.27	180.33	147.35	149.58	105.11	148.87	174.78	162.3	159.69	159.46	152.5	146.8	203.17	155.92
ENSRNOG00000008376	0.75	0.53	0.24	0.4	2.88	2.5	4.15	2.77	1.64	1.47	1.32	0.98	2.94	4.28	2.58	2.5
ENSRNOG00000008377	34.06	32.58	32.65	31.68	34.32	31.14	23.72	32.59	38.97	44.68	30.76	35.91	29.94	29.95	34.79	28.79
ENSRNOG00000008378	16.05	19.14	13.75	15.2	19.31	23.94	25.09	19.33	20.58	15.95	24.6	22.69	16.45	21.14	21.3	20.62
ENSRNOG00000008380	0	0	0	0	0.11	0	0	0	0	0.1	0.18	0	0.22	0	0.11	0
ENSRNOG00000008382	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008390	24.45	22.8	26.82	24.12	35.09	28.9	36.54	35.05	29.24	29.02	22.75	28.64	31.26	43.01	29.91	42.3
ENSRNOG00000008392	11.46	12.86	13.12	13.77	22.8	19.69	19.45	22.75	16.53	19.59	14.12	15.49	21.65	23.24	24.02	21.45
ENSRNOG00000008393	76.1	71.32	73.76	88.39	101.6	95.69	86.82	107.07	77.63	90.41	65.17	73.12	102.03	96.12	106.25	97.44
ENSRNOG00000008394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0
ENSRNOG00000008398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008399	7.19	5.68	5.97	6.34	7.91	10.57	9	9.9	8.67	8.63	7.72	8.32	9.13	8.83	11.44	10.83
ENSRNOG00000008400	6.16	3.05	4.77	5.09	10.77	10.16	5.53	11.55	4.73	7.66	3.94	4.3	11.61	10.37	9.64	12.48
ENSRNOG00000008401	23.1	15.87	18.92	19.05	24.22	23.55	21.78	23	24.59	29.88	20.54	23.22	23.61	27.4	23.64	23.5
ENSRNOG00000008405	9.93	10	7.6	10.41	7.78	6.02	6.03	8.25	10.83	9.8	7.35	7.07	9.99	6.67	11.47	11.5
ENSRNOG00000008409	2.72	1.45	2	1.66	7.96	7.3	8.28	8.22	4.35	4.51	4.75	3.95	8.56	10.4	8.07	8.15
ENSRNOG00000008410	9.66	12.12	12.27	11.33	14.89	13.53	13.62	13.13	9.38	12.84	9.13	12.14	13.66	10.85	13.03	14.56
ENSRNOG00000008411	19.5	20.14	17.69	23.74	29.81	26.25	20.63	26.9	18.89	26.79	15.97	18.32	28.26	26.32	30.3	29.65
ENSRNOG00000008412	0.9	1.64	0.57	0.63	1.88	2.08	7.86	3.23	1.11	1.06	1.12	1.78	2.1	3.57	2.05	2.31
ENSRNOG00000008414	1214.81	1048.17	1136.17	1184.85	1288.9	1237.86	1080.45	1307.75	1257.67	1193.56	1072.56	1166.86	1262.9	1319.23	1280.6	1288.57
ENSRNOG00000008415	5.95	6.74	5.32	6.46	11.58	9.73	14.62	11.88	5.74	6.03	7.18	6.69	9.21	9.92	8.84	10.22
ENSRNOG00000008416	7.24	3.15	5.17	3.74	11.7	7.64	8.8	11.37	6.7	6.46	7.88	7.27	9.82	9.55	11.67	8.92
ENSRNOG00000008421	4.43	3.59	4.26	3.96	11.39	8.71	11.2	9.66	6.19	6.71	6.02	5.1	10.17	9.2	9.64	9.07
ENSRNOG00000008422	0	0	0	0	0	0	0	0	0	0	0.05	0.15	0.06	0	0	0
ENSRNOG00000008423	0	0.03	0	0	0.07	0	0.03	0.03	0	0	0	0	0	0.03	0	0
ENSRNOG00000008424	18.45	18.94	17.28	20.55	30.17	21.47	19.43	26.94	21.49	19.5	12.32	16.71	23.3	23.08	27.33	26.89
ENSRNOG00000008425	1.12	0.6	0.54	0.68	2.5	2.46	2.03	2.85	1.74	1.52	1.16	0.7	3.04	2.63	2.72	2.31
ENSRNOG00000008427	39.43	35.96	40.16	34.7	56.01	52.99	62.98	53.59	37.16	40.26	44.3	43.53	49.09	59.97	52.9	48.86
ENSRNOG00000008428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008431	0.21	0.51	0.63	1.11	0.61	0.48	0.55	0.42	0.63	0.48	0.51	0.31	0.34	0.46	1.29	0.3
ENSRNOG00000008432	159.66	149.26	166.34	156.66	117.21	123.32	48.22	126.26	176.47	176.73	147.64	144.56	105.78	137.18	108.58	99.69
ENSRNOG00000008436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008439	0	0	0	0	0	0.13	0.23	0	0	0	0	0.12	0	0	0.12	0.17
ENSRNOG00000008443	17.05	11.97	12.32	13.38	17.78	13.54	14.43	19.98	10.92	13.08	10.37	10.2	12.39	14.43	16.9	18.06
ENSRNOG00000008444	0.65	0.59	1.42	2.31	2.13	3	1.36	2.48	1.61	2.48	0.56	0.54	2.73	3.06	2.71	1.92
ENSRNOG00000008445	0.25	0.06	0.24	0.65	0.79	0.8	0.37	0.88	0.37	0.65	0.44	0.25	0.61	1.08	0.53	0.72
ENSRNOG00000008447	0	0	0	0.04	0.05	0.15	0.09	0.05	0.04	0.18	0.08	0	0.05	0.35	0.05	0
ENSRNOG00000008449	0	0.08	0.09	0	0	0	0	0.04	0	0	0	0	0	0	0	0.03
ENSRNOG00000008450	1.28	0.77	1.1	0.96	14.46	9.12	7.48	10.16	1.95	1.95	2.49	2.88	9.69	12.48	4.91	4.17
ENSRNOG00000008451	10.59	10.46	12.4	12.33	12.06	12.74	12.09	13.47	12.52	15.37	11.41	10.51	12.8	15.85	15.26	13.77
ENSRNOG00000008452	65.46	67.02	69.97	78.83	87.14	74.71	70.35	84.27	83.97	79.89	68.05	76.89	90.33	111.82	74.09	82.37
ENSRNOG00000008455	1.69	1.57	2.43	2.29	4.87	4.64	2.72	4.31	2.67	2.95	1.7	1.67	5.25	4.29	3.57	3.96
ENSRNOG00000008456	13.66	14.41	12.76	16.33	23.26	17.42	17.93	19.8	16.98	16.86	15.68	17.47	23.3	24.77	23.55	23.15
ENSRNOG00000008459	206.38	184.04	165.18	176.3	171.19	151.2	176.76	177.8	160.93	172.01	155.73	193.26	140.6	171.06	151.52	189.07
ENSRNOG00000008460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008461	742.31	601.88	669.95	742.77	559.66	624.49	473.67	522.67	666.69	618.39	616.4	656.19	410.7	541.76	601.29	577.74
ENSRNOG00000008463	0.84	1.43	1.74	1.9	1.79	1.09	1.05	1.6	0.29	1.17	0.54	0.7	1.12	1.6	1.75	1.07
ENSRNOG00000008464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008465	113.17	72.58	83.14	81.63	264.62	241.43	318.83	271.96	119.96	161.38	156.49	171.93	214.14	302.32	260	279.35
ENSRNOG00000008466	0	0.44	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008467	0.12	0.11	0.11	0.17	0.5	0.32	0.64	0.77	0.12	0.5	0.16	0.41	0.7	0.3	0.44	0.3
ENSRNOG00000008469	13.14	13.25	18.89	17.01	16.25	16.12	22.7	17.25	18.44	9.76	13.32	14.09	20.18	25.31	19.36	18.61
ENSRNOG00000008470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008471	0.24	0.2	0.36	0.18	1.4	0.92	0.42	1.11	0.56	0.66	0.47	0.21	1.17	1.53	0.91	1.16
ENSRNOG00000008472	16.41	13.22	13.26	14.32	22.89	15.44	22.86	23.99	14.36	20.47	13.97	16.17	21.88	21.02	20.22	20.95
ENSRNOG00000008474	14.66	13.54	15.72	19.67	22.34	16.53	8.84	18.93	17.31	17.57	9.55	10.96	21.82	18.32	19.98	14.84
ENSRNOG00000008475	0.22	0.13	0.28	0.14	0.08	0.23	0.28	0	0	0.34	0	0.07	0.16	0.29	0	0.26
ENSRNOG00000008476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008478	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008479	12.87	5.3	9.92	7.39	24.96	26.55	7.55	16.77	20.91	22.06	4.17	5.59	18.91	12.4	24.04	19.05
ENSRNOG00000008480	0.07	0	0	0	0.16	0.16	0.15	0.22	0.07	0.07	0.26	0	0	0.08	0.08	0.11
ENSRNOG00000008481	0.04	0.18	0.08	0.19	0.47	0.77	0.91	0.65	0.2	0.23	0.18	0.32	0.79	0.73	0.51	0.69
ENSRNOG00000008482	6.8	4.79	8.96	8.61	15.87	13.56	15.14	16.05	11.2	11.08	7.58	7.51	12.46	17.17	14.18	14.75
ENSRNOG00000008484	6.01	6.3	7.16	8.65	12.22	10.81	10.21	12.77	8.39	9.14	6.94	7.78	12.55	10.48	11.51	12.31
ENSRNOG00000008487	25.71	20.81	20.11	24.68	24.45	24.54	37.48	34.59	25.26	25.27	22.02	22.52	36.31	33.06	30.39	26.16
ENSRNOG00000008489	9.28	6.55	9.68	7.47	13.84	8.76	16.53	22.35	11.44	10.28	8.79	8.13	17.52	15.18	23.31	17.21
ENSRNOG00000008490	46.75	48.21	48.33	41.98	45.66	42.4	49.05	54.91	43.78	42.66	42.02	47.31	48.22	51.83	46.66	46.4
ENSRNOG00000008492	0.08	0.15	0.32	0.31	0.53	1.17	0.9	1.01	0.58	0.32	0.29	0.33	0.63	1.27	0.62	0.9
ENSRNOG00000008499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0
ENSRNOG00000008507	0.76	1.15	0.74	0	0.52	0.83	0.25	0	0.25	1.45	0.67	0.75	0.79	1.02	1.55	1.99
ENSRNOG00000008508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008510	10.16	6.73	10.37	11.02	9.57	9.74	5.27	8.76	12.34	12.45	9.21	7.75	9.68	10.89	10.58	8.39
ENSRNOG00000008512	69.95	56.38	76.01	78.28	60.76	78.82	63.94	76.74	55.78	70.63	53.56	47.14	74.85	76.06	68.57	58.39
ENSRNOG00000008513	0.3	0	0	0.52	0.3	0.85	0.47	0.73	0	0.45	0.23	0.23	0.34	0.79	0.61	0.18
ENSRNOG00000008514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008515	3.59	2.01	2.72	4.83	5.45	4.31	3	4.57	3.1	4	1.81	2.05	3.87	5.11	3.37	3.68
ENSRNOG00000008516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0
ENSRNOG00000008517	17.12	15.4	16.15	12.26	31.69	27.71	38.16	40.09	14.14	19.2	19.6	20.69	26.18	27.63	27.03	30.25
ENSRNOG00000008518	2.77	0.91	4.47	1.77	2.09	4.05	1.23	5.02	3.58	1.07	4.31	2.36	2.27	1.78	3.66	1.71
ENSRNOG00000008519	10.47	11.8	10.52	12.93	15.67	19.36	21.84	22.33	12.71	16.98	12.37	13.02	15.17	20.14	20.41	16.26
ENSRNOG00000008521	0	0	0.68	0	0.64	0	0	0.67	0	0	0	0	0.65	0	0.64	0.94
ENSRNOG00000008523	29.66	24.09	27.18	29.89	31.54	29.41	25.06	32.54	29.04	31.13	24.59	27.88	33.43	29.13	30.62	35.06
ENSRNOG00000008524	3.79	4.51	4.29	4.54	7.28	4.48	6	5.97	6.71	5.91	3.89	4.83	8.62	7.06	6	6.83
ENSRNOG00000008525	0	0	0	0	0	0	0.13	0	0	0	0	0.26	0	0.13	0	0
ENSRNOG00000008526	25.13	31.93	30.01	33.09	15.85	15.86	6.01	17.88	24.99	28.89	22.25	25.54	13.85	15.78	22.18	20.03
ENSRNOG00000008529	11.16	4.19	5.23	2.04	7.04	8.18	14.74	4.34	5.74	7.6	9.21	12.07	10.11	8.78	10.43	9.52
ENSRNOG00000008530	4.03	4.06	2.89	5.17	5.72	7.29	8.8	7.9	3.4	4.35	3.78	5.4	7.97	7.63	7.24	7.67
ENSRNOG00000008533	1.79	1.19	1.66	2.12	2.74	1.8	2.36	2.7	2.09	2.74	1.44	1.72	3.55	3.66	2.09	2.49
ENSRNOG00000008534	0.39	4.9	0.18	3.66	2.29	3.4	0.52	2.32	6.1	8.74	6.86	5.32	0.05	3.77	0.15	2.01
ENSRNOG00000008536	0	0	0	0	0	0	0	0.56	0	0	1.86	0.99	0	0.11	0	0.8
ENSRNOG00000008539	5	9.66	6.03	11.31	9.92	11.05	14.15	12.24	15.4	11.36	20.6	13.57	10.92	9.65	16	18.21
ENSRNOG00000008543	6.93	6.78	9.85	9.92	12.14	11.93	15.96	14.26	9.78	8.5	8.83	9.71	17.67	14.09	15.1	14.08
ENSRNOG00000008544	0	0	0	0	0.37	0.25	0.23	0.12	0	0	0	0	0.13	0	0.25	0.42
ENSRNOG00000008546	29.67	27.38	26.37	26.04	28.87	28.92	31.71	29.89	28.54	32.77	23.8	28.56	29.23	28.31	31.23	36.23
ENSRNOG00000008548	0.24	0.22	0.12	0.33	0.5	0.63	0.35	0.12	0	0.57	0.11	0.36	0.13	0.48	0	0.26
ENSRNOG00000008551	742.2	735.31	755.34	702.29	993.61	1115.38	1753.4	1131.6	823.15	815.7	856.79	931.46	1091	1329.28	1075.15	1184.95
ENSRNOG00000008552	0.53	0.72	0.41	1.08	1	1.09	0.77	0.83	1.47	0.77	0.78	0.66	1.11	0.49	0.43	1.02
ENSRNOG00000008553	11.04	7.73	9.18	8.43	6.15	5.86	2.28	6.6	15.39	26.12	11.15	11.33	6.91	7.18	7.74	9.46
ENSRNOG00000008554	1.55	1.13	1.27	0.96	3.47	3.47	3.07	3.04	1.86	2.8	1.42	1.4	3.9	2.73	2.85	2.83
ENSRNOG00000008555	1319.91	1332.51	1333.37	1150.13	1290.7	1417.34	2338.33	1608.37	1230.62	1233.16	1245.44	1422.85	1369.84	1560.53	1391.35	1748.5
ENSRNOG00000008557	18.49	18.29	18.05	19.61	26.32	21.21	17.74	24.99	20.27	21.47	17.36	18.16	22.4	22.47	24.89	26.94
ENSRNOG00000008560	1.97	1.63	1.33	1.51	3.95	2.16	1.81	2.72	2.22	3.12	2.43	1.66	2	3.1	1.89	2.91
ENSRNOG00000008563	0	0	0	0	0.4	0	0	0	0	0	0.36	0	0	0	0	0
ENSRNOG00000008564	18.14	25.85	20.54	19.83	28.57	25.98	30.68	26.07	23.81	26.5	19.42	26.81	25.95	27.08	28.26	28.08
ENSRNOG00000008565	3.39	3.01	3.69	3.67	2.17	3.75	2.97	3.1	3.12	2.74	2.23	3.61	3.56	3.63	2.53	3.31
ENSRNOG00000008566	243.23	200.33	216.05	232.49	192.59	180.22	147.19	201.35	213.18	233.76	185.41	216.13	188.35	191.27	222.13	219.75
ENSRNOG00000008567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008569	628.28	657.52	612.79	609.56	535.33	510.48	594.11	557.55	638.21	549.95	538.99	608.88	551.59	490.75	613.31	637.19
ENSRNOG00000008570	0.13	0.04	0.04	0.12	0.27	0.18	0.42	0.26	0.09	0.12	0.19	0.09	0.28	0.53	0.27	0.19
ENSRNOG00000008572	32.1	36.72	41.1	41.83	31.46	29.56	24.29	32.11	33	32.72	26.55	23.41	28.1	28.03	28.01	29.11
ENSRNOG00000008575	0.17	0	0	0	1.99	1.94	2.56	1.34	0.05	0.16	1.19	0.66	1.85	5.01	2.05	2.27
ENSRNOG00000008577	4.98	5.37	4.8	5.22	7.76	6.81	7.45	6.94	5.64	7.43	6.18	5.86	7.7	7.62	7.3	7.06
ENSRNOG00000008578	42.77	40.85	34.38	46.53	62.02	59.3	49.87	54.57	46.24	44.75	43.3	40.4	52.35	57.54	52.62	51.98
ENSRNOG00000008580	19.34	15.66	18.32	19.04	22.4	23.95	17.06	24.81	22.76	25.62	17.84	17.62	26.59	25.16	26.12	26.86
ENSRNOG00000008584	6.03	6.25	4.6	6.68	9.18	7.52	9.61	9.21	6.04	5.7	5.83	8.86	7.07	8.32	9.71	8.87
ENSRNOG00000008585	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008586	0.06	0	0.05	0.05	0.17	0.18	0.38	0.05	0	0	0	0	0.12	0.28	0.52	0.12
ENSRNOG00000008587	10.68	10.01	11.6	12.97	16.44	13.47	9.69	15.44	14.33	14.07	10.86	11.97	12.98	12.12	13.07	12.72
ENSRNOG00000008588	2.57	0.17	0.53	0.69	2.45	3.76	5.18	2.38	2.52	0.7	3.4	1.26	0.97	2.77	3.96	3.53
ENSRNOG00000008591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008592	5.54	1.71	2.02	1.97	6.1	3.08	6.6	2.43	5.66	6.92	5.64	9.18	6.74	5.03	4.73	6.18
ENSRNOG00000008593	25.96	19.77	25.99	30.09	36.84	31.69	36.71	36.58	29.35	32.02	24.77	27.82	32.92	31.08	34.48	34.29
ENSRNOG00000008594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008595	4.02	4.94	5.99	5	7.59	6.01	8.69	8.38	5.55	4.06	5.49	4.87	7.35	6.12	6.8	6.91
ENSRNOG00000008596	0.19	0.42	0.53	0.35	0.58	0.59	0.24	0	0.09	0.23	0.49	0.12	0	0.37	0.29	0.35
ENSRNOG00000008597	17.39	16.69	11.21	14.86	19.76	18.98	20.51	24.72	14.75	15.11	16.15	19.42	20.48	19.12	20.93	18.12
ENSRNOG00000008598	3.56	3.33	3.37	5.22	8.22	7.26	3.99	8.61	5.39	4.88	3.71	3.16	8.72	8.62	6.47	6.78
ENSRNOG00000008600	1.23	1.17	1.3	1.53	1.88	3.23	3.12	3.6	2.17	1.32	1.87	2.09	2.2	3.81	1.79	2.33
ENSRNOG00000008602	10.52	6.81	9.04	9.53	9.7	10.81	20.43	19.48	7.02	12.97	6.84	9.51	12.93	18.82	21.52	11.59
ENSRNOG00000008603	0	0	0	0	0.69	0	0.16	0.33	0	0	0	0	0.35	0	0	0.36
ENSRNOG00000008604	93.21	93.24	88.25	101.15	110.53	105.33	111.82	120.08	96.43	102.5	96.88	108.01	91.32	124.37	102.79	105.71
